uuid,nombre,apellido,genero,email,telefono,ciudad,pais,codigo_postal,fecha_nacimiento,edad,foto_url,fecha_registro_api,segmento_edad,fecha_procesamiento
89e49b95-fd66-4a8d-bf7b-7b027446c9b5,Megan,Perkins,female,megan.perkins@example.com,011-174-4069,Ashbourne,Ireland,81704,1979-11-15,46,https://randomuser.me/api/portraits/women/49.jpg,2017-04-22,Maduro,2026-06-22 21:40:40
7b464149-bc31-4153-a512-a5081bb78142,Louis,Chen,male,louis.chen@example.com,(774)-373-9803,Christchurch,New Zealand,27231,1951-10-12,74,https://randomuser.me/api/portraits/men/48.jpg,2004-04-28,Senior,2026-06-22 21:40:40
1cc26cb5-0755-4c9e-9bc8-dcc39506b348,Lenita,Nascimento,female,lenita.nascimento@example.com,(54) 5936-1287,Birigüi,Brazil,94985,1950-03-19,76,https://randomuser.me/api/portraits/women/21.jpg,2008-04-25,Senior,2026-06-22 21:40:40
38e32eaf-7e65-4169-9bac-d1a5beb05ebe,Selena,Lid,female,selena.lid@example.com,61929070,Beisfjord,Norway,5327,1968-12-04,57,https://randomuser.me/api/portraits/women/4.jpg,2014-06-29,Maduro,2026-06-22 21:40:40
605c887b-3acc-47ab-adc6-2957fdfa33cb,Aleksandra,Hessen,female,aleksandra.hessen@example.com,88161715,Hanøy,Norway,5258,1961-12-13,64,https://randomuser.me/api/portraits/women/17.jpg,2012-11-22,Maduro,2026-06-22 21:40:40
70d95222-a6c4-4d69-a292-8baeb2754284,Saisha,Das,female,saisha.das@example.com,9630042072,Vijayanagaram,India,97598,1990-09-02,35,https://randomuser.me/api/portraits/women/18.jpg,2009-05-01,Adulto,2026-06-22 21:40:40
83bdca4e-44d2-4762-b444-9f96a52cf14c,Madhura,Ramesh,female,madhura.ramesh@example.com,8603329106,Narasaraopet,India,20251,1982-11-04,43,https://randomuser.me/api/portraits/women/11.jpg,2005-07-03,Adulto,2026-06-22 21:40:40
b607f5a1-dffc-47d7-9d33-08782fc73ad6,Cíntio,Martins,male,cintio.martins@example.com,(37) 1039-4142,Ribeirão Pires,Brazil,73520,1983-04-16,43,https://randomuser.me/api/portraits/men/76.jpg,2018-11-28,Adulto,2026-06-22 21:40:40
ba15562b-76d9-4051-8cda-1ea31ac35fb7,Tabea,Thomas,female,tabea.thomas@example.com,076 018 14 05,Tartegnin,Switzerland,3102,1947-08-13,78,https://randomuser.me/api/portraits/women/45.jpg,2003-09-25,Senior,2026-06-22 21:40:40
8ffcc5d6-c1a5-48bd-b53b-c21297843f2f,Glen,Cole,male,glen.cole@example.com,(978) 564-4595,Cape Fear,United States,62005,1950-10-25,75,https://randomuser.me/api/portraits/men/70.jpg,2021-08-21,Senior,2026-06-22 21:40:40
9f956dd8-79fe-42ee-a777-6a74f1e7125f,Ángela,Leyva,female,angela.leyva@example.com,(680) 377 9569,Huasca de Ocampo,Mexico,65317,1992-10-17,33,https://randomuser.me/api/portraits/women/28.jpg,2003-04-08,Adulto,2026-06-22 21:40:40
e166387b-aa3c-4b41-8fea-b0772ba6efa0,Ece,Poyrazoğlu,female,ece.poyrazoglu@example.com,(677)-209-6199,Rize,Turkey,71245,1985-02-06,41,https://randomuser.me/api/portraits/women/54.jpg,2014-07-31,Adulto,2026-06-22 21:40:40
4baed191-3ac1-47db-9874-b805399f67eb,Betina,Sundli,female,betina.sundli@example.com,74742515,Skjeggestadåsen,Norway,8120,1995-12-31,30,https://randomuser.me/api/portraits/women/94.jpg,2019-04-06,Adulto,2026-06-22 21:40:40
c1b4b43a-73de-41e8-a1b3-547439abc861,Dulcínio,Santos,male,dulcinio.santos@example.com,(76) 7171-9963,Campo Grande,Brazil,54550,1948-12-10,77,https://randomuser.me/api/portraits/men/56.jpg,2018-12-12,Senior,2026-06-22 21:40:40
3e237a08-6218-4ad9-be8f-2e7d6d53ad69,José Eduardo,Alcaraz,male,joseeduardo.alcaraz@example.com,(687) 535 3532,Cumuatillo,Mexico,77487,1982-03-08,44,https://randomuser.me/api/portraits/men/82.jpg,2020-02-18,Adulto,2026-06-22 21:40:40
fb0932b3-456a-4608-8916-01d3cf1b707f,Gilmar,Pronk,male,gilmar.pronk@example.com,(069) 7032399,Jipsingboertange,Netherlands,0110 DU,1995-02-02,31,https://randomuser.me/api/portraits/men/70.jpg,2005-06-12,Adulto,2026-06-22 21:40:40
4d4d4bb0-9d04-42bc-bc1d-e391439be0d8,Barış,Çankaya,male,baris.cankaya@example.com,(961)-622-2115,Ordu,Turkey,73499,1990-11-08,35,https://randomuser.me/api/portraits/men/79.jpg,2020-11-12,Adulto,2026-06-22 21:40:40
bd00bbfb-a770-45b8-959d-d72a254d3324,Vlado,Kapetanović,male,vlado.kapetanovic@example.com,039-8873-267,Odžaci,Serbia,40881,1966-01-21,60,https://randomuser.me/api/portraits/men/45.jpg,2008-06-23,Maduro,2026-06-22 21:40:40
99d3a66c-6f56-48c0-a043-a065d56a3ab4,Vuk,Kuzmanović,male,vuk.kuzmanovic@example.com,030-0599-806,Petrovac na Mlavi,Serbia,45204,1953-07-25,72,https://randomuser.me/api/portraits/men/46.jpg,2012-08-04,Senior,2026-06-22 21:40:40
25eb033a-fa34-4c77-bc80-651d33e98516,Emre,Baykam,male,emre.baykam@example.com,(121)-169-4633,Kırklareli,Turkey,39240,2001-01-28,25,https://randomuser.me/api/portraits/men/90.jpg,2016-12-06,Adulto,2026-06-22 21:40:40
be6fa441-10ce-422e-af16-87a8c9ea9096,Wilhelm,Øvrelid,male,wilhelm.ovrelid@example.com,70718366,Nærland,Norway,3070,1986-05-13,40,https://randomuser.me/api/portraits/men/94.jpg,2018-06-07,Adulto,2026-06-22 21:40:40
6e266753-fa33-45c2-ae20-37b7dbf0b7d0,Sofia,Jones,female,sofia.jones@example.com,(482) 851-6265,Jacksonville,United States,91747,1997-10-06,28,https://randomuser.me/api/portraits/women/94.jpg,2003-12-17,Adulto,2026-06-22 21:40:40
ea813f3e-5d2d-46ff-bb24-0cf502975059,Charlene,Cruz,female,charlene.cruz@example.com,(419) 929-0648,Baton Rouge,United States,10699,1970-10-18,55,https://randomuser.me/api/portraits/women/38.jpg,2010-04-25,Maduro,2026-06-22 21:40:40
42389510-bd66-4109-8518-3cd4a3f17a42,Leander,Solem,male,leander.solem@example.com,80115055,Østhusvik,Norway,3233,1970-06-16,56,https://randomuser.me/api/portraits/men/83.jpg,2002-05-13,Maduro,2026-06-22 21:40:40
c4ac505b-77d8-4847-9c0f-6d632dab502b,Amy,Scott,female,amy.scott@example.com,F41 X15-5509,Port Elgin,Canada,P4V 0G1,1981-12-25,44,https://randomuser.me/api/portraits/women/20.jpg,2009-12-27,Adulto,2026-06-22 21:40:40
3216aa62-e4d7-4b63-9874-4d5c4ea3c145,Çetin,Özkara,male,cetin.ozkara@example.com,(475)-682-6834,Ordu,Turkey,79303,1961-08-22,64,https://randomuser.me/api/portraits/men/94.jpg,2007-11-22,Maduro,2026-06-22 21:40:40
8368f61e-3184-4cef-af25-ef5c0100ec74,Charlotte,Kowalski,female,charlotte.kowalski@example.com,Q44 Q60-5722,Stirling,Canada,Q8S 7R7,1946-12-23,79,https://randomuser.me/api/portraits/women/38.jpg,2006-08-06,Senior,2026-06-22 21:40:40
2c1d1b00-bd88-4116-ae01-cbc33ed96ea7,Edin,Steiro,male,edin.steiro@example.com,39326922,Askgrenda,Norway,6881,1951-02-27,75,https://randomuser.me/api/portraits/men/35.jpg,2006-02-14,Senior,2026-06-22 21:40:40
2a51288f-bd73-4d75-9706-dbb6cfb59958,Akshay,Salian,male,akshay.salian@example.com,7151861475,Chapra,India,59228,1989-06-22,37,https://randomuser.me/api/portraits/men/70.jpg,2009-10-31,Adulto,2026-06-22 21:40:40
b936b2ce-2a3b-4c63-80dd-672c4b31d800,Salvador,Hawkins,male,salvador.hawkins@example.com,015396 56269,Sunderland,United Kingdom,W67 8QY,1945-05-20,81,https://randomuser.me/api/portraits/men/51.jpg,2009-08-09,Senior,2026-06-22 21:40:40
efd13b04-7bac-4e63-8687-72f02d993c25,Vildan,Ertepınar,female,vildan.ertepinar@example.com,(678)-095-6997,Artvin,Turkey,31438,1954-11-02,71,https://randomuser.me/api/portraits/women/70.jpg,2004-05-13,Senior,2026-06-22 21:40:40
e99e1e97-c2ff-4602-b935-c65774f41ba8,Molly,Arnold,female,molly.arnold@example.com,017683 93714,Preston,United Kingdom,C67 7LG,1965-05-30,61,https://randomuser.me/api/portraits/women/87.jpg,2008-01-05,Maduro,2026-06-22 21:40:40
06822e8f-cd0a-41cf-89ba-318a5100428a,ستایش,کوتی,female,stysh.khwty@example.com,038-49293007,شیراز,Iran,80812,1972-06-18,54,https://randomuser.me/api/portraits/women/87.jpg,2013-11-23,Maduro,2026-06-22 21:40:40
82bc18ee-8fb5-4aeb-af75-64bd14491ba0,Jessie,Lawrence,female,jessie.lawrence@example.com,05-4198-4004,Sydney,Australia,8024,1982-11-20,43,https://randomuser.me/api/portraits/women/52.jpg,2019-11-13,Adulto,2026-06-22 21:40:40
0b4fd817-0ace-4f8d-abf6-f983eaa0210f,Dina,Tamm,female,dina.tamm@example.com,0140-1036938,Husum,Germany,46332,1954-08-27,71,https://randomuser.me/api/portraits/women/46.jpg,2008-07-09,Senior,2026-06-22 21:40:40
62c37efa-3cf5-4a34-9369-e59e087aaf61,Timoteo,Hernádez,male,timoteo.hernadez@example.com,(607) 150 4747,Cuamío,Mexico,72830,1945-07-11,80,https://randomuser.me/api/portraits/men/76.jpg,2007-05-22,Senior,2026-06-22 21:40:40
4345e3cc-cc7d-4bbf-bcf5-8f125c6a8e61,Radovan,Vidaković,male,radovan.vidakovic@example.com,038-7882-896,Irig,Serbia,98143,1975-08-05,50,https://randomuser.me/api/portraits/men/63.jpg,2014-07-20,Maduro,2026-06-22 21:40:40
5c1fa919-e3c1-40fd-b96f-b39675c6fab6,Minea,Keranen,female,minea.keranen@example.com,04-307-174,Salla,Finland,57845,1959-05-17,67,https://randomuser.me/api/portraits/women/59.jpg,2021-08-11,Senior,2026-06-22 21:40:40
c054ba43-a0aa-42f8-a8e0-2a5a5814438a,Shchastibog,Ostapyuk,male,shchastibog.ostapyuk@example.com,(099) D70-1049,Chernivci,Ukraine,77663,1966-09-29,59,https://randomuser.me/api/portraits/men/86.jpg,2010-04-04,Maduro,2026-06-22 21:40:40
e0b1f076-98ff-460b-8a1f-6a5e31432e46,Kikiliya,Kuharenko,female,kikiliya.kuharenko@example.com,(066) K21-3325,Gluhiv,Ukraine,23857,1966-05-15,60,https://randomuser.me/api/portraits/women/19.jpg,2003-10-15,Maduro,2026-06-22 21:40:40
b344b30c-6e5c-4b51-80b8-236eb54bc424,Harry,Kumar,male,harry.kumar@example.com,(741)-155-5236,Porirua,New Zealand,81210,1944-08-30,81,https://randomuser.me/api/portraits/men/91.jpg,2002-09-08,Senior,2026-06-22 21:40:40
708e8b68-e5d7-4c56-b98a-7ba8e37b9b12,Horacio,Moya,male,horacio.moya@example.com,(672) 163 4830,Coscomatepec,Mexico,10139,1959-04-28,67,https://randomuser.me/api/portraits/men/22.jpg,2022-05-17,Senior,2026-06-22 21:40:40
d70a57ac-6eda-4f83-9247-6d6a3a154ff8,Brend,Zuiderveld,male,brend.zuiderveld@example.com,(0310) 383902,Elahuizen,Netherlands,0162 UG,1970-04-22,56,https://randomuser.me/api/portraits/men/30.jpg,2022-03-17,Maduro,2026-06-22 21:40:40
7aa17e4a-2c9e-4195-8c61-f7419b775ed5,Vilho,Annala,male,vilho.annala@example.com,09-885-254,Raahe,Finland,32906,1952-12-02,73,https://randomuser.me/api/portraits/men/40.jpg,2009-08-07,Senior,2026-06-22 21:40:40
786cfaf9-8de8-47a4-bea5-5863f3d3fd0f,Valtteri,Toivonen,male,valtteri.toivonen@example.com,07-611-637,Mäntsälä,Finland,16472,1980-07-15,45,https://randomuser.me/api/portraits/men/74.jpg,2014-12-14,Maduro,2026-06-22 21:40:40
edb0375d-4f10-4ce3-a86a-2f3d3498d9b2,Gopal,Chatterjee,male,gopal.chatterjee@example.com,9721433119,Ulhasnagar,India,55327,1967-06-18,59,https://randomuser.me/api/portraits/men/30.jpg,2004-05-24,Maduro,2026-06-22 21:40:40
c1cc0a81-c9b1-44be-8c93-20100c461133,Marisa,Martinez,female,marisa.martinez@example.com,076 847 43 52,Nuglar-St. Pantaleon,Switzerland,8534,1985-04-14,41,https://randomuser.me/api/portraits/women/66.jpg,2012-08-08,Adulto,2026-06-22 21:40:40
ef5d9f16-6773-49a3-a4ee-27161ca837f4,Amy,Taylor,female,amy.taylor@example.com,D39 Q30-8986,St. Antoine,Canada,T7R 5J5,1966-02-05,60,https://randomuser.me/api/portraits/women/66.jpg,2004-05-10,Maduro,2026-06-22 21:40:40
9975e541-bac4-4789-bf53-d1988e7dd908,Silas,Rasmussen,male,silas.rasmussen@example.com,54890159,Branderup J,Denmark,10420,1963-08-31,62,https://randomuser.me/api/portraits/men/64.jpg,2014-04-22,Maduro,2026-06-22 21:40:40
b8e4c373-8f5c-47d0-9aa4-806abb26eed9,Heinz-Dieter,Köppl,male,heinz-dieter.koppl@example.com,0782-5374920,Leer (Ostfriesland),Germany,23157,1981-04-07,45,https://randomuser.me/api/portraits/men/10.jpg,2004-07-23,Maduro,2026-06-22 21:40:40
7b75e7af-691b-461e-b421-d8228b00663d,Adonilo,Fogaça,male,adonilo.fogaca@example.com,(49) 8823-6269,Itaquaquecetuba,Brazil,26921,1959-01-10,67,https://randomuser.me/api/portraits/men/54.jpg,2016-09-21,Senior,2026-06-22 21:40:40
b8bed724-5b0c-488a-bafd-216f8e38aff9,Dovydas,Strand,male,dovydas.strand@example.com,70566892,Kirkebygda,Norway,2634,1997-01-22,29,https://randomuser.me/api/portraits/men/36.jpg,2022-03-19,Adulto,2026-06-22 21:40:40
5c86767c-37eb-4ffa-a789-dfda52bcbfc0,Kenan,Erçetin,male,kenan.ercetin@example.com,(191)-044-5680,Sinop,Turkey,37229,1975-02-16,51,https://randomuser.me/api/portraits/men/32.jpg,2003-04-26,Maduro,2026-06-22 21:40:40
bc25514b-d880-4a2e-8365-c4651b8b511f,Pauline,Da Silva,female,pauline.dasilva@example.com,01-51-54-51-65,Lyon,France,35621,1974-04-25,52,https://randomuser.me/api/portraits/women/27.jpg,2010-05-05,Maduro,2026-06-22 21:40:40
83402464-e3bc-4842-b881-fbcca67cf62b,Juan,Lambert,male,juan.lambert@example.com,(229) 817-4379,Louisville,United States,57253,1992-02-15,34,https://randomuser.me/api/portraits/men/14.jpg,2006-02-09,Adulto,2026-06-22 21:40:40
e3a57b6d-83a9-4516-b570-c4aeded594ca,Jimmie,Kalloe,male,jimmie.kalloe@example.com,(0878) 089243,Finsterwolde,Netherlands,7972 RW,1950-08-27,75,https://randomuser.me/api/portraits/men/20.jpg,2016-08-07,Senior,2026-06-22 21:40:40
4c0a0480-b45d-4337-b77c-de7e52e0b2bb,Mahmut,Ruf,male,mahmut.ruf@example.com,0325-2619152,Salzwedel,Germany,60235,1973-09-14,52,https://randomuser.me/api/portraits/men/41.jpg,2017-09-21,Maduro,2026-06-22 21:40:40
4b19922d-7be9-482d-9c9c-011dcb8bc27e,Aubree,French,female,aubree.french@example.com,X62 I56-1190,Grand Falls,Canada,N3I 2N9,1992-12-02,33,https://randomuser.me/api/portraits/women/56.jpg,2012-05-26,Adulto,2026-06-22 21:40:40
ec8ac7dd-7817-4e94-88ac-f75d35309842,Cléo,Henry,male,cleo.henry@example.com,05-38-88-10-85,Asnières-sur-Seine,France,42150,1981-06-19,45,https://randomuser.me/api/portraits/men/14.jpg,2014-10-02,Maduro,2026-06-22 21:40:40
c131d165-de7b-40b3-a001-62f7ee49e3b2,Mikkel,Hansen,male,mikkel.hansen@example.com,93411500,København V,Denmark,60179,1951-08-18,74,https://randomuser.me/api/portraits/men/33.jpg,2007-09-14,Senior,2026-06-22 21:40:40
fb944fb9-593f-4fee-9651-a5b47db9dbe4,Ryder,Morris,male,ryder.morris@example.com,(683)-468-7171,Hamilton,New Zealand,41233,1987-08-05,38,https://randomuser.me/api/portraits/men/31.jpg,2009-05-27,Adulto,2026-06-22 21:40:40
7fb2e592-40c4-4e3c-b8dc-0672c63bc17f,Elliot,Harris,male,elliot.harris@example.com,041-501-8577,Tipperary,Ireland,91477,1996-06-26,29,https://randomuser.me/api/portraits/men/56.jpg,2010-08-21,Adulto,2026-06-22 21:40:40
2fd2fccc-e7ae-49cc-98f7-9bdb0c6ab4d2,Liva,Poulsen,female,liva.poulsen@example.com,64274862,Sørvad,Denmark,29769,1961-09-18,64,https://randomuser.me/api/portraits/women/39.jpg,2020-01-18,Maduro,2026-06-22 21:40:40
f858e40e-273b-47e7-8a67-f85bd86d4a58,Marianne,Lam,female,marianne.lam@example.com,C98 C80-2049,Sherbrooke,Canada,R0F 5M6,1994-12-05,31,https://randomuser.me/api/portraits/women/47.jpg,2016-02-12,Adulto,2026-06-22 21:40:40
066b6b9a-f6d5-4ed0-be23-798dd8026bfc,Teodora,Mitrović,female,teodora.mitrovic@example.com,030-1838-078,Aleksandrovac,Serbia,61299,1977-07-18,48,https://randomuser.me/api/portraits/women/2.jpg,2003-02-20,Maduro,2026-06-22 21:40:40
7bceeb25-5f23-4b54-b056-7a21427b3600,Reiner,Kunzmann,male,reiner.kunzmann@example.com,0908-6160314,Calbe (Saale),Germany,56176,1958-11-07,67,https://randomuser.me/api/portraits/men/46.jpg,2009-11-30,Senior,2026-06-22 21:40:40
8431af07-ab7f-4bc0-9c73-08faf55fd322,Siloé,Souza,female,siloe.souza@example.com,(88) 1749-3379,Palmas,Brazil,69688,1962-08-25,63,https://randomuser.me/api/portraits/women/76.jpg,2019-01-05,Maduro,2026-06-22 21:40:40
de3cece6-90ec-4b0b-9f7a-80b5f77a507d,Leta,Jackson,female,leta.jackson@example.com,(368) 274-9557,Boise,United States,86101,1957-12-01,68,https://randomuser.me/api/portraits/women/76.jpg,2014-06-26,Senior,2026-06-22 21:40:40
2cb5363e-87de-4666-9619-cdd1b53223c7,ثنا,کریمی,female,thn.khrymy@example.com,014-27350963,اصفهان,Iran,64935,1952-10-26,73,https://randomuser.me/api/portraits/women/36.jpg,2021-09-19,Senior,2026-06-22 21:40:40
ab2ce2c7-78a8-48b7-b5a6-234b47eac1cc,Bessie,Sanders,female,bessie.sanders@example.com,07-7540-8973,Darwin,Australia,5858,2000-09-01,25,https://randomuser.me/api/portraits/women/12.jpg,2003-08-31,Adulto,2026-06-22 21:40:40
038f513d-0a65-4b1d-a787-f9749152dbc2,Jean,Boyd,female,jean.boyd@example.com,04-5310-3792,Launceston,Australia,8147,1970-11-18,55,https://randomuser.me/api/portraits/women/4.jpg,2010-04-04,Maduro,2026-06-22 21:40:40
65d31a3f-350e-45e5-8fa6-e22d262a2fd3,Lohan,Perrin,male,lohan.perrin@example.com,03-21-65-70-56,Lyon,France,39869,1955-12-26,70,https://randomuser.me/api/portraits/men/67.jpg,2021-04-12,Senior,2026-06-22 21:40:40
43e5b60c-e311-4db7-8c81-60ad0aff4d90,Alan,Alvarez,male,alan.alvarez@example.com,(283) 906-2466,Red Bluff,United States,44404,1973-02-01,53,https://randomuser.me/api/portraits/men/52.jpg,2006-08-30,Maduro,2026-06-22 21:40:40
75202494-9632-40e5-ac96-3086e090aed6,Belén,Vargas,female,belen.vargas@example.com,931-557-539,Valladolid,Spain,50880,1946-04-28,80,https://randomuser.me/api/portraits/women/73.jpg,2016-08-15,Senior,2026-06-22 21:40:40
5074e7ab-2e80-450c-99d0-d1b4ff3145e4,Isabel,Mayerhofer,female,isabel.mayerhofer@example.com,0627-1257976,Lüchow-Dannenberg,Germany,25071,1949-05-13,77,https://randomuser.me/api/portraits/women/15.jpg,2008-10-26,Senior,2026-06-22 21:40:40
974a25bd-9ebb-4130-9d31-a3346154c8a2,Kurt,Hopkins,male,kurt.hopkins@example.com,017683 93041,Bangor,United Kingdom,L89 2ER,1962-01-31,64,https://randomuser.me/api/portraits/men/55.jpg,2005-11-15,Maduro,2026-06-22 21:40:40
9c8c9f06-e14e-4dc2-a792-f50158bae311,David,Morales,male,david.morales@example.com,999-473-348,Barcelona,Spain,42492,1991-05-21,35,https://randomuser.me/api/portraits/men/26.jpg,2011-01-12,Adulto,2026-06-22 21:40:40
718cbe8a-be75-4662-97da-67c5347fb03b,Donald,Hale,male,donald.hale@example.com,06-1874-4799,Hobart,Australia,7330,1953-06-20,73,https://randomuser.me/api/portraits/men/6.jpg,2016-10-21,Senior,2026-06-22 21:40:40
00e25b9d-08cb-49a1-8880-71c64abb8941,Grgur,Tešić,male,grgur.tesic@example.com,014-4259-704,Ćićevac,Serbia,66932,2000-10-07,25,https://randomuser.me/api/portraits/men/45.jpg,2003-05-30,Adulto,2026-06-22 21:40:40
f214fb82-21ff-496a-9c70-7b088dddd42d,Philip,Hansen,male,philip.hansen@example.com,86580765,Gjern,Denmark,29785,1950-09-26,75,https://randomuser.me/api/portraits/men/77.jpg,2007-02-01,Senior,2026-06-22 21:40:40
8d2ffe70-857d-4de8-ab7b-83e83c724fa2,Edelina,Rocha,female,edelina.rocha@example.com,(84) 5426-4404,Santa Rita,Brazil,94953,1993-01-15,33,https://randomuser.me/api/portraits/women/90.jpg,2003-01-13,Adulto,2026-06-22 21:40:40
a2f76059-b05a-42af-8380-4b993924bc17,Vesna,Anđelić,female,vesna.andelic@example.com,011-2947-540,Paraćin,Serbia,38878,1992-10-01,33,https://randomuser.me/api/portraits/women/10.jpg,2016-09-17,Adulto,2026-06-22 21:40:40
da64faec-e54b-414d-889d-a88446aff186,Vaishnavi,Nair,female,vaishnavi.nair@example.com,7580165858,Gaya,India,75611,1955-12-24,70,https://randomuser.me/api/portraits/women/66.jpg,2020-02-01,Senior,2026-06-22 21:40:40
b0140b5d-cd4a-45ce-8694-b6f0218ecfb0,Yovilla,Kolcunyak,female,yovilla.kolcunyak@example.com,(066) L28-6947,Balta,Ukraine,41913,1977-01-14,49,https://randomuser.me/api/portraits/women/59.jpg,2002-07-20,Maduro,2026-06-22 21:40:40
25d7524a-5d73-4699-89c5-dee590f6ddb9,Iida,Mikkola,female,iida.mikkola@example.com,03-079-558,Rääkkylä,Finland,14649,1971-07-17,54,https://randomuser.me/api/portraits/women/76.jpg,2015-04-30,Maduro,2026-06-22 21:40:40
9561027e-87aa-4754-bfc0-04d1c86f819f,Francisca,Canales,female,francisca.canales@example.com,(614) 366 7891,San Jerónimo Coyula,Mexico,26136,1962-05-11,64,https://randomuser.me/api/portraits/women/25.jpg,2014-09-12,Maduro,2026-06-22 21:40:40
11e6d3c9-f8ff-47c2-8dcc-7a9dce5b5856,Fathi,Piest,male,fathi.piest@example.com,(0138) 075755,Spanbroek,Netherlands,1210 PJ,1991-02-26,35,https://randomuser.me/api/portraits/men/8.jpg,2018-08-07,Adulto,2026-06-22 21:40:40
521d24f0-375b-442e-92e0-065cb941ab84,Maren,Kuch,female,maren.kuch@example.com,0308-0261640,Bad Freienwalde (Oder),Germany,89114,1990-04-15,36,https://randomuser.me/api/portraits/women/78.jpg,2014-03-11,Adulto,2026-06-22 21:40:40
5b94d980-28e8-4c38-9411-e4ff56ebaa4d,Adelheid,Clauß,female,adelheid.clauss@example.com,0400-1820733,Mittenwalde,Germany,13536,1999-01-20,27,https://randomuser.me/api/portraits/women/84.jpg,2017-03-24,Adulto,2026-06-22 21:40:40
b2714859-3e37-4438-a043-95a775185266,Margot,Lefebvre,female,margot.lefebvre@example.com,04-09-06-15-12,Clermont-Ferrand,France,52878,1970-02-06,56,https://randomuser.me/api/portraits/women/64.jpg,2009-10-07,Maduro,2026-06-22 21:40:40
be92060b-3ddc-4f10-9585-cf282b0205b3,Leroy,Peterson,male,leroy.peterson@example.com,0151 011 2296,Ely,United Kingdom,X90 5GJ,1982-12-30,43,https://randomuser.me/api/portraits/men/92.jpg,2021-11-21,Adulto,2026-06-22 21:40:40
d8507cfe-4780-4a3e-99b8-570fa2491c9c,Luanda,Castro,female,luanda.castro@example.com,(98) 6867-9249,Itapetininga,Brazil,39419,1972-11-28,53,https://randomuser.me/api/portraits/women/7.jpg,2020-09-17,Maduro,2026-06-22 21:40:40
8c51d69d-b18f-4c1f-a142-e54c5493ba02,Eva,Brown,female,eva.brown@example.com,(248)-502-6000,Rotorua,New Zealand,92951,1947-04-09,79,https://randomuser.me/api/portraits/women/59.jpg,2011-02-03,Senior,2026-06-22 21:40:40
8cc06a1b-c157-46ea-8a8a-dada795e0101,Vernon,Alexander,male,vernon.alexander@example.com,(232) 723-7896,Kansas City,United States,25371,1968-05-27,58,https://randomuser.me/api/portraits/men/19.jpg,2019-10-11,Maduro,2026-06-22 21:40:40
dbe5b8ff-6a01-47b9-a0d4-6a0aa036aa76,Denny,Van Den Oudenalder,male,denny.vandenoudenalder@example.com,(089) 9655966,Bant,Netherlands,5216 YA,1958-03-11,68,https://randomuser.me/api/portraits/men/91.jpg,2002-08-13,Senior,2026-06-22 21:40:40
d35cbacc-b29f-48e5-92e3-d10d600a92ef,پرنیا,محمدخان,female,prny.mhmdkhn@example.com,090-77701933,آبادان,Iran,76240,1984-08-16,41,https://randomuser.me/api/portraits/women/71.jpg,2017-08-08,Adulto,2026-06-22 21:40:40
